phase,dataset,variant,seed,git_sha,timestamp,host,N,Dim,ef_ref,threads,repeat,build_time_s,edges,avg_degree,Recall_pct,CV,M_index,ef_construction
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:23:31,hallasan,60000,300,109,8,2,1.4454305171966553,456704,7.6117333333333335,,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:23:32,hallasan,60000,300,109,9,0,1.4465725421905518,456518,7.608633333333334,98.92999999999999,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:23:34,hallasan,60000,300,109,9,1,1.4280853271484375,458767,7.646116666666667,,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:23:35,hallasan,60000,300,109,9,2,1.4511692523956299,456499,7.608316666666667,,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:23:37,hallasan,60000,300,109,10,0,1.4732074737548828,456875,7.614583333333333,98.88,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:23:38,hallasan,60000,300,109,10,1,1.4682297706604004,460246,7.670766666666666,,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:23:40,hallasan,60000,300,109,10,2,1.4600539207458496,456362,7.606033333333333,,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:23:41,hallasan,60000,300,109,11,0,1.5206847190856934,455109,7.58515,98.88,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:23:43,hallasan,60000,300,109,11,1,1.5061023235321045,457870,7.631166666666667,,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:23:44,hallasan,60000,300,109,11,2,1.5212798118591309,456587,7.609783333333334,,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:23:46,hallasan,60000,300,109,12,0,1.561960220336914,460293,7.67155,99.01,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:23:47,hallasan,60000,300,109,12,1,1.5489628314971924,459578,7.659633333333334,,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:23:49,hallasan,60000,300,109,12,2,1.576328992843628,454281,7.57135,,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:23:50,hallasan,60000,300,109,13,0,1.5755839347839355,460383,7.67305,98.83999999999999,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:23:52,hallasan,60000,300,109,13,1,1.570039987564087,458075,7.6345833333333335,,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:23:54,hallasan,60000,300,109,13,2,1.556539535522461,458786,7.646433333333333,,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:23:55,hallasan,60000,300,109,14,0,1.586484432220459,459925,7.665416666666666,98.85000000000001,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:23:57,hallasan,60000,300,109,14,1,1.5883121490478516,458269,7.637816666666667,,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:23:58,hallasan,60000,300,109,14,2,1.5767629146575928,459983,7.666383333333333,,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:24:00,hallasan,60000,300,109,15,0,1.5813686847686768,459823,7.663716666666667,98.81,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:24:02,hallasan,60000,300,109,15,1,1.561033010482788,460917,7.68195,,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:24:03,hallasan,60000,300,109,15,2,1.58766770362854,460336,7.672266666666666,,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:24:05,hallasan,60000,300,109,16,0,1.5628721714019775,459230,7.653833333333333,98.89999999999999,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:24:06,hallasan,60000,300,109,16,1,1.559696912765503,457543,7.6257166666666665,,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:24:08,hallasan,60000,300,109,16,2,1.5672776699066162,460809,7.68015,,0.17200635070213321,20,100
